"Step","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss__MAX","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss__MIN","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss__MAX"
"3993","-0.15051984786987305","-0.15051984786987305","-0.15051984786987305","-0.014900743961334229","-0.014900743961334229","-0.014900743961334229","0.01650714874267578","0.01650714874267578","0.01650714874267578","-0.6384490132331848","-0.6384490132331848","-0.6384490132331848","-0.13837295770645142","-0.13837295770645142","-0.13837295770645142","-0.66294926404953","-0.66294926404953","-0.66294926404953","-0.6603708267211914","-0.6603708267211914","-0.6603708267211914"
"3994","-0.7406243085861206","-0.7406243085861206","-0.7406243085861206","-0.6292205452919006","-0.6292205452919006","-0.6292205452919006","-0.6229722499847412","-0.6229722499847412","-0.6229722499847412","-1.0751161575317383","-1.0751161575317383","-1.0751161575317383","-0.6978950500488281","-0.6978950500488281","-0.6978950500488281","-1.1069204807281494","-1.1069204807281494","-1.1069204807281494","-1.0969396829605103","-1.0969396829605103","-1.0969396829605103"
"3995","-0.20128744840621948","-0.20128744840621948","-0.20128744840621948","-0.03997451066970825","-0.03997451066970825","-0.03997451066970825","-0.14707595109939575","-0.14707595109939575","-0.14707595109939575","-0.6566209197044373","-0.6566209197044373","-0.6566209197044373","-0.18220818042755127","-0.18220818042755127","-0.18220818042755127","-0.6698141694068909","-0.6698141694068909","-0.6698141694068909","-0.6675384640693665","-0.6675384640693665","-0.6675384640693665"
"3996","-0.2806878089904785","-0.2806878089904785","-0.2806878089904785","-0.14853620529174805","-0.14853620529174805","-0.14853620529174805","-0.2036535143852234","-0.2036535143852234","-0.2036535143852234","-0.7518788576126099","-0.7518788576126099","-0.7518788576126099","-0.25349825620651245","-0.25349825620651245","-0.25349825620651245","-0.7715196013450623","-0.7715196013450623","-0.7715196013450623","-0.7705477476119995","-0.7705477476119995","-0.7705477476119995"
"3997","-0.0065996646881103516","-0.0065996646881103516","-0.0065996646881103516","0.20425856113433838","0.20425856113433838","0.20425856113433838","0.09839677810668945","0.09839677810668945","0.09839677810668945","-0.6759418249130249","-0.6759418249130249","-0.6759418249130249","0.021999120712280273","0.021999120712280273","0.021999120712280273","-0.6916683912277222","-0.6916683912277222","-0.6916683912277222","-0.6896042823791504","-0.6896042823791504","-0.6896042823791504"
"3998","-0.37726491689682007","-0.37726491689682007","-0.37726491689682007","-0.2511425018310547","-0.2511425018310547","-0.2511425018310547","-0.09791833162307739","-0.09791833162307739","-0.09791833162307739","-0.9086318016052246","-0.9086318016052246","-0.9086318016052246","-0.3263859152793884","-0.3263859152793884","-0.3263859152793884","-0.9444938898086548","-0.9444938898086548","-0.9444938898086548","-0.9446391463279724","-0.9446391463279724","-0.9446391463279724"
"3999","-0.4939661920070648","-0.4939661920070648","-0.4939661920070648","-0.3273800015449524","-0.3273800015449524","-0.3273800015449524","-0.2977628707885742","-0.2977628707885742","-0.2977628707885742","-0.8662924766540527","-0.8662924766540527","-0.8662924766540527","-0.4680887460708618","-0.4680887460708618","-0.4680887460708618","-0.893015444278717","-0.893015444278717","-0.893015444278717","-0.8885918855667114","-0.8885918855667114","-0.8885918855667114"
"4000","-0.3227788805961609","-0.3227788805961609","-0.3227788805961609","-0.18220528960227966","-0.18220528960227966","-0.18220528960227966","-0.09717516601085663","-0.09717516601085663","-0.09717516601085663","-0.7809466123580933","-0.7809466123580933","-0.7809466123580933","-0.2954838275909424","-0.2954838275909424","-0.2954838275909424","-0.8032233119010925","-0.8032233119010925","-0.8032233119010925","-0.8004984855651855","-0.8004984855651855","-0.8004984855651855"
"4002","-0.3573485016822815","-0.3573485016822815","-0.3573485016822815","-0.14981812238693237","-0.14981812238693237","-0.14981812238693237","-0.21426957845687866","-0.21426957845687866","-0.21426957845687866","-0.9395911693572998","-0.9395911693572998","-0.9395911693572998","-0.3337988257408142","-0.3337988257408142","-0.3337988257408142","-0.967702329158783","-0.967702329158783","-0.967702329158783","-0.9624159932136536","-0.9624159932136536","-0.9624159932136536"
"4003","-0.576889157295227","-0.576889157295227","-0.576889157295227","-0.4054979085922241","-0.4054979085922241","-0.4054979085922241","-0.5092488527297974","-0.5092488527297974","-0.5092488527297974","-0.9037454724311829","-0.9037454724311829","-0.9037454724311829","-0.5609584450721741","-0.5609584450721741","-0.5609584450721741","-0.9250264167785645","-0.9250264167785645","-0.9250264167785645","-0.9248043298721313","-0.9248043298721313","-0.9248043298721313"
"4004","-0.20740050077438354","-0.20740050077438354","-0.20740050077438354","-0.06454581022262573","-0.06454581022262573","-0.06454581022262573","-0.15391576290130615","-0.15391576290130615","-0.15391576290130615","-0.6876183748245239","-0.6876183748245239","-0.6876183748245239","-0.17801809310913086","-0.17801809310913086","-0.17801809310913086","-0.7105535864830017","-0.7105535864830017","-0.7105535864830017","-0.7083403468132019","-0.7083403468132019","-0.7083403468132019"
"4005","-0.14306730031967163","-0.14306730031967163","-0.14306730031967163","0.016095340251922607","0.016095340251922607","0.016095340251922607","-0.06597137451171875","-0.06597137451171875","-0.06597137451171875","-0.7740618586540222","-0.7740618586540222","-0.7740618586540222","-0.11207497119903564","-0.11207497119903564","-0.11207497119903564","-0.7991973161697388","-0.7991973161697388","-0.7991973161697388","-0.8004897236824036","-0.8004897236824036","-0.8004897236824036"
"4006","-0.10094097256660461","-0.10094097256660461","-0.10094097256660461","-0.026615381240844727","-0.026615381240844727","-0.026615381240844727","-0.05697554349899292","-0.05697554349899292","-0.05697554349899292","-0.5547387003898621","-0.5547387003898621","-0.5547387003898621","-0.0817643404006958","-0.0817643404006958","-0.0817643404006958","-0.5690795183181763","-0.5690795183181763","-0.5690795183181763","-0.5668218731880188","-0.5668218731880188","-0.5668218731880188"
"4007","0.09259527921676636","0.09259527921676636","0.09259527921676636","0.19768500328063965","0.19768500328063965","0.19768500328063965","0.17938143014907837","0.17938143014907837","0.17938143014907837","-0.5141431093215942","-0.5141431093215942","-0.5141431093215942","0.10276949405670166","0.10276949405670166","0.10276949405670166","-0.5324779152870178","-0.5324779152870178","-0.5324779152870178","-0.530731737613678","-0.530731737613678","-0.530731737613678"
"4008","-0.43465083837509155","-0.43465083837509155","-0.43465083837509155","-0.34301191568374634","-0.34301191568374634","-0.34301191568374634","-0.4468387961387634","-0.4468387961387634","-0.4468387961387634","-0.8071762919425964","-0.8071762919425964","-0.8071762919425964","-0.40520739555358887","-0.40520739555358887","-0.40520739555358887","-0.8173781633377075","-0.8173781633377075","-0.8173781633377075","-0.8262275457382202","-0.8262275457382202","-0.8262275457382202"
"4009","-0.32229363918304443","-0.32229363918304443","-0.32229363918304443","-0.2591710686683655","-0.2591710686683655","-0.2591710686683655","-0.32963892817497253","-0.32963892817497253","-0.32963892817497253","-0.7426466941833496","-0.7426466941833496","-0.7426466941833496","-0.3371780812740326","-0.3371780812740326","-0.3371780812740326","-0.7638470530509949","-0.7638470530509949","-0.7638470530509949","-0.7616797685623169","-0.7616797685623169","-0.7616797685623169"
"4010","-0.41092008352279663","-0.41092008352279663","-0.41092008352279663","-0.3024839162826538","-0.3024839162826538","-0.3024839162826538","-0.3788797855377197","-0.3788797855377197","-0.3788797855377197","-0.9365983605384827","-0.9365983605384827","-0.9365983605384827","-0.3982011079788208","-0.3982011079788208","-0.3982011079788208","-0.9607062935829163","-0.9607062935829163","-0.9607062935829163","-0.9580771923065186","-0.9580771923065186","-0.9580771923065186"
"4011","-0.18084001541137695","-0.18084001541137695","-0.18084001541137695","-0.09270763397216797","-0.09270763397216797","-0.09270763397216797","-0.1405012011528015","-0.1405012011528015","-0.1405012011528015","-0.6589516401290894","-0.6589516401290894","-0.6589516401290894","-0.1414896845817566","-0.1414896845817566","-0.1414896845817566","-0.6755700707435608","-0.6755700707435608","-0.6755700707435608","-0.6760079264640808","-0.6760079264640808","-0.6760079264640808"
"4012","-0.3605212867259979","-0.3605212867259979","-0.3605212867259979","-0.25976866483688354","-0.25976866483688354","-0.25976866483688354","-0.2912880778312683","-0.2912880778312683","-0.2912880778312683","-0.7406255006790161","-0.7406255006790161","-0.7406255006790161","-0.3349279463291168","-0.3349279463291168","-0.3349279463291168","-0.7616325616836548","-0.7616325616836548","-0.7616325616836548","-0.7592705488204956","-0.7592705488204956","-0.7592705488204956"
"4013","-0.6372302770614624","-0.6372302770614624","-0.6372302770614624","-0.4767666459083557","-0.4767666459083557","-0.4767666459083557","-0.5111324787139893","-0.5111324787139893","-0.5111324787139893","-0.9961037039756775","-0.9961037039756775","-0.9961037039756775","-0.6114535331726074","-0.6114535331726074","-0.6114535331726074","-1.0196751356124878","-1.0196751356124878","-1.0196751356124878","-1.0098243951797485","-1.0098243951797485","-1.0098243951797485"
"4014","-0.2734931707382202","-0.2734931707382202","-0.2734931707382202","-0.10567659139633179","-0.10567659139633179","-0.10567659139633179","-0.22836709022521973","-0.22836709022521973","-0.22836709022521973","-0.8934750556945801","-0.8934750556945801","-0.8934750556945801","-0.24770939350128174","-0.24770939350128174","-0.24770939350128174","-0.918671190738678","-0.918671190738678","-0.918671190738678","-0.9153420329093933","-0.9153420329093933","-0.9153420329093933"
"4015","-0.32953736186027527","-0.32953736186027527","-0.32953736186027527","-0.17987102270126343","-0.17987102270126343","-0.17987102270126343","-0.30207645893096924","-0.30207645893096924","-0.30207645893096924","-0.7687150835990906","-0.7687150835990906","-0.7687150835990906","-0.2814897298812866","-0.2814897298812866","-0.2814897298812866","-0.7866813540458679","-0.7866813540458679","-0.7866813540458679","-0.7864107489585876","-0.7864107489585876","-0.7864107489585876"
"4016","-0.38290318846702576","-0.38290318846702576","-0.38290318846702576","-0.22961360216140747","-0.22961360216140747","-0.22961360216140747","-0.3644784390926361","-0.3644784390926361","-0.3644784390926361","-0.8060092926025391","-0.8060092926025391","-0.8060092926025391","-0.3276880383491516","-0.3276880383491516","-0.3276880383491516","-0.8292800188064575","-0.8292800188064575","-0.8292800188064575","-0.8267896175384521","-0.8267896175384521","-0.8267896175384521"
"4017","-0.27909696102142334","-0.27909696102142334","-0.27909696102142334","-0.16908782720565796","-0.16908782720565796","-0.16908782720565796","-0.25414830446243286","-0.25414830446243286","-0.25414830446243286","-0.7339308857917786","-0.7339308857917786","-0.7339308857917786","-0.23368191719055176","-0.23368191719055176","-0.23368191719055176","-0.7521780729293823","-0.7521780729293823","-0.7521780729293823","-0.7516502737998962","-0.7516502737998962","-0.7516502737998962"
"4018","-0.4879514276981354","-0.4879514276981354","-0.4879514276981354","-0.3913359045982361","-0.3913359045982361","-0.3913359045982361","-0.4614018201828003","-0.4614018201828003","-0.4614018201828003","-0.8379204869270325","-0.8379204869270325","-0.8379204869270325","-0.4586873948574066","-0.4586873948574066","-0.4586873948574066","-0.8551036715507507","-0.8551036715507507","-0.8551036715507507","-0.8536030650138855","-0.8536030650138855","-0.8536030650138855"
"4019","-0.3172052502632141","-0.3172052502632141","-0.3172052502632141","-0.1907171607017517","-0.1907171607017517","-0.1907171607017517","-0.26645591855049133","-0.26645591855049133","-0.26645591855049133","-0.7821206450462341","-0.7821206450462341","-0.7821206450462341","-0.2906799614429474","-0.2906799614429474","-0.2906799614429474","-0.8026329278945923","-0.8026329278945923","-0.8026329278945923","-0.8010874390602112","-0.8010874390602112","-0.8010874390602112"
"4020","-0.291883260011673","-0.291883260011673","-0.291883260011673","-0.16540342569351196","-0.16540342569351196","-0.16540342569351196","-0.2680896520614624","-0.2680896520614624","-0.2680896520614624","-0.677556037902832","-0.677556037902832","-0.677556037902832","-0.26973000168800354","-0.26973000168800354","-0.26973000168800354","-0.6987273097038269","-0.6987273097038269","-0.6987273097038269","-0.6954237222671509","-0.6954237222671509","-0.6954237222671509"
"4021","-0.2646973729133606","-0.2646973729133606","-0.2646973729133606","-0.06243985891342163","-0.06243985891342163","-0.06243985891342163","-0.25670021772384644","-0.25670021772384644","-0.25670021772384644","-0.7840357422828674","-0.7840357422828674","-0.7840357422828674","-0.22323864698410034","-0.22323864698410034","-0.22323864698410034","-0.8032522201538086","-0.8032522201538086","-0.8032522201538086","-0.8009502291679382","-0.8009502291679382","-0.8009502291679382"
"4022","-0.4461947977542877","-0.4461947977542877","-0.4461947977542877","-0.27582859992980957","-0.27582859992980957","-0.27582859992980957","-0.432464063167572","-0.432464063167572","-0.432464063167572","-0.8739246726036072","-0.8739246726036072","-0.8739246726036072","-0.3946227431297302","-0.3946227431297302","-0.3946227431297302","-0.896934986114502","-0.896934986114502","-0.896934986114502","-0.8965152502059937","-0.8965152502059937","-0.8965152502059937"
"4023","-0.49622097611427307","-0.49622097611427307","-0.49622097611427307","-0.37276530265808105","-0.37276530265808105","-0.37276530265808105","-0.45458370447158813","-0.45458370447158813","-0.45458370447158813","-0.9271954894065857","-0.9271954894065857","-0.9271954894065857","-0.4656273126602173","-0.4656273126602173","-0.4656273126602173","-0.9533959627151489","-0.9533959627151489","-0.9533959627151489","-0.9491914510726929","-0.9491914510726929","-0.9491914510726929"
"4024","-0.2974417507648468","-0.2974417507648468","-0.2974417507648468","-0.2096099853515625","-0.2096099853515625","-0.2096099853515625","-0.2743731737136841","-0.2743731737136841","-0.2743731737136841","-0.7475728988647461","-0.7475728988647461","-0.7475728988647461","-0.2740277647972107","-0.2740277647972107","-0.2740277647972107","-0.7646700143814087","-0.7646700143814087","-0.7646700143814087","-0.7595133781433105","-0.7595133781433105","-0.7595133781433105"
"4025","-0.379179447889328","-0.379179447889328","-0.379179447889328","-0.24838203191757202","-0.24838203191757202","-0.24838203191757202","-0.33917731046676636","-0.33917731046676636","-0.33917731046676636","-0.8283219337463379","-0.8283219337463379","-0.8283219337463379","-0.3174965977668762","-0.3174965977668762","-0.3174965977668762","-0.8570319414138794","-0.8570319414138794","-0.8570319414138794","-0.8494540452957153","-0.8494540452957153","-0.8494540452957153"
"4026","-0.601288914680481","-0.601288914680481","-0.601288914680481","-0.4150983691215515","-0.4150983691215515","-0.4150983691215515","-0.5156676769256592","-0.5156676769256592","-0.5156676769256592","-0.9448102712631226","-0.9448102712631226","-0.9448102712631226","-0.530927836894989","-0.530927836894989","-0.530927836894989","-0.9750959277153015","-0.9750959277153015","-0.9750959277153015","-0.9691828489303589","-0.9691828489303589","-0.9691828489303589"
